Generation:291 population:900 mutation_step:0.00000000000000000046 evaluations:9360 fitness:9.76076004755340200000
Generation:292 population:900 mutation_step:0.00000000000000000040 evaluations:9391 fitness:9.73809736846473800000
Generation:293 population:900 mutation_step:0.00000000000000000036 evaluations:9417 fitness:9.73255444701701000000
Generation:294 population:900 mutation_step:0.00000000000000000031 evaluations:9448 fitness:9.73358782052851000000
Generation:295 population:900 mutation_step:0.00000000000000000027 evaluations:9479 fitness:9.76076004774882100000
Generation:296 population:900 mutation_step:0.00000000000000000024 evaluations:9506 fitness:9.79558626478150400000
Generation:297 population:900 mutation_step:0.00000000000000000021 evaluations:9540 fitness:9.73255444702796900000
Generation:298 population:900 mutation_step:0.00000000000000000018 evaluations:9573 fitness:9.76076004774882100000
Generation:299 population:900 mutation_step:0.00000000000000000016 evaluations:9601 fitness:9.73482357153231200000
Generation:300 population:900 mutation_step:0.00000000000000000014 evaluations:9626 fitness:9.73255443113070500000
Generation:301 population:900 mutation_step:0.00000000000000000012 evaluations:9652 fitness:9.76076004755340200000
Generation:302 population:900 mutation_step:0.00000000000000000011 evaluations:9683 fitness:9.73255444671764100000
Generation:303 population:900 mutation_step:0.00000000000000000009 evaluations:9715 fitness:9.73434958644117600000
Generation:304 population:900 mutation_step:0.00000000000000000008 evaluations:9743 fitness:9.74440797823648600000
Generation:305 population:900 mutation_step:0.00000000000000000007 evaluations:9779 fitness:9.76190066239913700000
Generation:306 population:900 mutation_step:0.00000000000000000006 evaluations:9809 fitness:9.76076004774882100000
Generation:307 population:900 mutation_step:0.00000000000000000005 evaluations:9837 fitness:9.76076004774882100000
Generation:308 population:900 mutation_step:0.00000000000000000005 evaluations:9867 fitness:9.76076004774883500000
Generation:309 population:900 mutation_step:0.00000000000000000004 evaluations:9891 fitness:9.76190066249711600000
Generation:310 population:900 mutation_step:0.00000000000000000004 evaluations:9919 fitness:9.79884345337723800000
Generation:311 population:900 mutation_step:0.00000000000000000003 evaluations:9947 fitness:9.79990931907920000000
Generation:312 population:900 mutation_step:0.00000000000000000003 evaluations:9975 fitness:9.79558626478150400000
Generation:313 population:900 mutation_step:0.00000000000000000003 evaluations:10000 fitness:9.79990931907920000000
Score: 9.7999093190792
Runtime: 137ms
